acao_id,acesso_id,tipo,dataHora,produto_id
ACAO00032265,AC0029554,VisualizarProduto,2025-10-02T08:30:21,PR03
ACAO00032266,AC0039468,IniciarContratacao,2025-10-18T14:25:29,PR01
ACAO00032267,AC0029648,AlterarDadosCadastrais,2026-02-19T11:06:41,
ACAO00032268,AC0049197,PagarPix,2026-02-04T03:07:24,
ACAO00032269,AC0031428,AlterarDadosCadastrais,2025-12-11T00:56:17,
ACAO00032270,AC0010980,PagarPix,2026-01-11T05:18:37,
ACAO00032271,AC0040316,PagarPix,2025-12-24T05:15:31,
ACAO00032272,AC0050609,IniciarContratacao,2026-01-04T04:38:36,PR10
ACAO00032273,AC0039980,VisualizarProduto,2025-10-31T18:10:08,PR06
ACAO00032274,AC0014244,PagarPix,2025-11-07T20:06:29,
ACAO00032275,AC0027144,PagarPix,2025-09-14T05:32:29,
ACAO00032276,AC0007201,PagarPix,2026-02-18T15:03:37,
ACAO00032277,AC0000226,AbrirChamado,2025-12-18T12:40:40,
ACAO00032278,AC0009314,ConsultarSaldo,2025-11-06T08:48:52,
ACAO00032279,AC0035001,ConsultarSaldo,2026-02-07T22:35:29,
ACAO00032280,AC0047512,PagarPix,2025-10-10T19:46:13,
ACAO00032281,AC0042828,ConsultarSaldo,2025-12-13T18:44:50,
ACAO00032282,AC0051005,VisualizarProduto,2026-01-08T18:18:31,PR01
ACAO00032283,AC0047237,ConsultarExtrato,2025-11-24T18:08:06,
ACAO00032284,AC0017654,IniciarContratacao,2025-10-18T13:39:31,PR08
ACAO00032285,AC0010044,ConsultarExtrato,2025-11-20T19:22:47,
ACAO00032286,AC0026662,ConsultarSaldo,2025-11-28T18:01:26,
ACAO00032287,AC0052229,IniciarContratacao,2025-12-06T23:17:11,PR05
ACAO00032288,AC0025293,VisualizarProduto,2025-11-28T01:37:15,PR02
ACAO00032289,AC0044529,PagarPix,2025-11-12T08:24:00,
ACAO00032290,AC0006719,ConsultarSaldo,2026-01-18T10:25:12,
ACAO00032291,AC0031529,PagarPix,2025-12-06T16:14:38,
ACAO00032292,AC0011689,ConsultarExtrato,2025-11-01T18:30:14,
ACAO00032293,AC0028456,AbrirChamado,2026-01-12T04:15:59,
ACAO00032294,AC0040378,ConsultarSaldo,2025-10-08T05:14:36,
ACAO00032295,AC0019044,IniciarContratacao,2025-12-28T14:03:55,PR03
ACAO00032296,AC0041906,ConsultarSaldo,2025-10-14T14:17:10,
ACAO00032297,AC0033949,ConsultarSaldo,2025-12-16T02:03:34,
ACAO00032298,AC0016661,ConsultarSaldo,2025-11-09T14:11:27,
ACAO00032299,AC0006206,ConsultarExtrato,2025-10-16T19:00:51,
ACAO00032300,AC0023431,ConsultarSaldo,2026-01-27T19:47:55,
ACAO00032301,AC0037818,AbrirChamado,2025-09-28T00:19:38,
ACAO00032302,AC0025628,ConsultarSaldo,2025-10-27T14:16:41,
ACAO00032303,AC0005479,SimularEmprestimo,2025-12-07T08:30:08,PR03
ACAO00032304,AC0052321,ConsultarExtrato,2025-12-01T12:45:38,
ACAO00032305,AC0048330,ConsultarExtrato,2025-10-10T05:07:34,
ACAO00032306,AC0018745,ConsultarExtrato,2025-11-17T15:11:50,
ACAO00032307,AC0051471,SimularEmprestimo,2026-01-01T01:23:15,PR09
ACAO00032308,AC0024669,ConsultarSaldo,2025-12-05T07:24:02,
ACAO00032309,AC0025437,SimularEmprestimo,2025-12-29T16:24:28,PR08
ACAO00032310,AC0035585,ConsultarExtrato,2025-11-12T10:13:03,
ACAO00032311,AC0033680,VisualizarProduto,2025-09-19T22:29:46,PR04
ACAO00032312,AC0002107,ConsultarSaldo,2026-01-20T08:42:00,
ACAO00032313,AC0015226,AbrirChamado,2026-02-14T16:05:15,
ACAO00032314,AC0018362,IniciarContratacao,2025-11-09T23:33:50,PR02
ACAO00032315,AC0018385,SimularEmprestimo,2025-11-11T01:41:11,PR07
ACAO00032316,AC0032579,ConsultarExtrato,2025-10-29T09:15:08,
ACAO00032317,AC0024234,PagarPix,2025-12-21T22:23:02,
ACAO00032318,AC0036597,AlterarDadosCadastrais,2026-01-11T22:49:45,
ACAO00032319,AC0047578,PagarPix,2026-01-19T15:53:20,
ACAO00032320,AC0014263,ConsultarSaldo,2025-11-05T03:18:28,
ACAO00032321,AC0018723,ConsultarExtrato,2026-02-22T17:35:13,
ACAO00032322,AC0007216,VisualizarProduto,2026-01-26T16:31:34,PR04
ACAO00032323,AC0029253,ConsultarExtrato,2025-09-16T18:52:06,
ACAO00032324,AC0003664,ConsultarExtrato,2026-02-12T13:37:37,
ACAO00032325,AC0040924,PagarPix,2026-02-01T00:17:22,
ACAO00032326,AC0018653,ConsultarSaldo,2025-10-19T11:05:22,
ACAO00032327,AC0026298,IniciarContratacao,2025-11-17T22:17:42,PR01
ACAO00032328,AC0051143,VisualizarProduto,2025-12-05T00:08:41,PR02
ACAO00032329,AC0041219,VisualizarProduto,2025-12-22T03:04:38,PR07
ACAO00032330,AC0022966,PagarPix,2025-10-29T16:44:21,
ACAO00032331,AC0023813,PagarPix,2025-12-10T10:55:58,
ACAO00032332,AC0024427,ConsultarSaldo,2026-02-09T00:43:46,
ACAO00032333,AC0028720,ConsultarExtrato,2025-12-25T08:49:42,
ACAO00032334,AC0041353,VisualizarProduto,2025-09-30T21:09:48,PR08
ACAO00032335,AC0004389,VisualizarProduto,2025-10-20T03:05:02,PR07
ACAO00032336,AC0047775,ConsultarExtrato,2026-01-27T00:47:12,
ACAO00032337,AC0030238,PagarPix,2025-09-30T09:37:00,
ACAO00032338,AC0040265,ConsultarExtrato,2025-12-11T09:15:50,
ACAO00032339,AC0046411,ConsultarSaldo,2025-10-07T23:24:55,
ACAO00032340,AC0025868,ConsultarSaldo,2025-11-12T04:06:44,
ACAO00032341,AC0001208,ConsultarSaldo,2026-01-15T09:03:53,
ACAO00032342,AC0017241,VisualizarProduto,2025-12-16T18:11:28,PR04
ACAO00032343,AC0000740,SimularEmprestimo,2026-01-07T02:17:17,PR06
ACAO00032344,AC0026442,AlterarDadosCadastrais,2026-02-17T17:46:51,
ACAO00032345,AC0015578,ConsultarSaldo,2025-11-26T02:42:31,
ACAO00032346,AC0026115,ConsultarSaldo,2025-11-10T22:17:41,
ACAO00032347,AC0034229,ConsultarSaldo,2025-09-29T08:23:01,
ACAO00032348,AC0032719,PagarPix,2025-10-01T01:49:01,
ACAO00032349,AC0045920,ConsultarSaldo,2026-02-12T15:30:41,
ACAO00032350,AC0043532,AlterarDadosCadastrais,2025-12-07T16:15:31,
ACAO00032351,AC0000860,ConsultarSaldo,2026-02-21T10:36:41,
ACAO00032352,AC0026864,SimularEmprestimo,2026-02-28T20:21:21,PR02
ACAO00032353,AC0035315,ConsultarSaldo,2025-09-15T10:24:26,
ACAO00032354,AC0001943,ConsultarSaldo,2026-01-07T00:09:10,
ACAO00032355,AC0029380,ConsultarExtrato,2025-12-21T00:01:29,
ACAO00032356,AC0009278,ConsultarSaldo,2026-03-01T15:48:21,
ACAO00032357,AC0014212,ConsultarSaldo,2026-02-09T20:59:41,
ACAO00032358,AC0029171,VisualizarProduto,2025-11-06T19:17:02,PR02
ACAO00032359,AC0032991,ConsultarSaldo,2025-12-18T06:13:53,
ACAO00032360,AC0032788,SimularEmprestimo,2025-10-13T15:10:37,PR02
ACAO00032361,AC0051576,VisualizarProduto,2025-10-14T18:32:12,PR08
ACAO00032362,AC0006704,IniciarContratacao,2025-09-19T15:44:52,PR08
ACAO00032363,AC0043869,ConsultarExtrato,2026-02-07T21:21:02,
ACAO00032364,AC0027872,SimularEmprestimo,2026-01-23T12:27:50,PR06
ACAO00032365,AC0008900,AbrirChamado,2025-11-02T08:51:50,
ACAO00032366,AC0007559,ConsultarSaldo,2025-11-02T09:28:52,
ACAO00032367,AC0045468,PagarPix,2026-02-01T19:33:16,
ACAO00032368,AC0000572,VisualizarProduto,2025-11-27T06:53:07,PR09
ACAO00032369,AC0015029,VisualizarProduto,2026-01-14T00:09:03,PR06
ACAO00032370,AC0003833,ConsultarSaldo,2025-09-13T12:14:40,
ACAO00032371,AC0014538,IniciarContratacao,2025-12-24T14:25:46,PR06
ACAO00032372,AC0013699,AbrirChamado,2026-01-23T13:32:26,
ACAO00032373,AC0014791,SimularEmprestimo,2025-11-20T15:32:58,PR07
ACAO00032374,AC0023397,SimularEmprestimo,2025-12-07T08:16:44,PR09
ACAO00032375,AC0044132,PagarPix,2026-01-14T13:19:20,
ACAO00032376,AC0006480,PagarPix,2026-02-17T13:57:25,
ACAO00032377,AC0036129,ConsultarSaldo,2026-02-21T14:47:45,
ACAO00032378,AC0014872,SimularEmprestimo,2026-02-15T13:46:02,PR08
ACAO00032379,AC0033408,ConsultarExtrato,2025-11-25T08:33:48,
ACAO00032380,AC0042486,ConsultarSaldo,2025-12-05T17:52:58,
ACAO00032381,AC0007490,ConsultarSaldo,2025-09-06T22:39:55,
ACAO00032382,AC0001174,PagarPix,2025-11-16T21:57:20,
ACAO00032383,AC0044658,ConsultarSaldo,2025-10-07T17:44:19,
ACAO00032384,AC0007496,VisualizarProduto,2025-09-19T04:01:23,PR09
ACAO00032385,AC0037968,VisualizarProduto,2025-12-09T01:17:09,PR09
ACAO00032386,AC0004590,ConsultarSaldo,2026-02-13T09:29:25,
ACAO00032387,AC0024980,IniciarContratacao,2025-11-25T16:32:42,PR07
ACAO00032388,AC0025221,ConsultarSaldo,2025-10-07T13:26:47,
ACAO00032389,AC0025991,ConsultarExtrato,2026-02-03T05:59:28,
ACAO00032390,AC0049359,ConsultarSaldo,2026-02-28T19:12:47,
ACAO00032391,AC0019998,ConsultarExtrato,2025-11-03T04:26:29,
ACAO00032392,AC0026866,ConsultarSaldo,2025-10-15T10:30:28,
ACAO00032393,AC0023302,SimularEmprestimo,2025-11-15T09:01:23,PR10
ACAO00032394,AC0015277,ConsultarExtrato,2025-12-07T17:36:14,
ACAO00032395,AC0006192,ConsultarExtrato,2026-01-20T19:32:20,
ACAO00032396,AC0028386,IniciarContratacao,2025-11-02T21:35:20,PR10
ACAO00032397,AC0026642,ConsultarExtrato,2025-09-11T11:02:50,
ACAO00032398,AC0046863,PagarPix,2025-10-11T04:22:37,
ACAO00032399,AC0046833,AlterarDadosCadastrais,2026-01-16T23:20:52,
ACAO00032400,AC0018517,ConsultarSaldo,2025-11-13T09:39:41,
ACAO00032401,AC0040252,VisualizarProduto,2026-01-17T21:43:44,PR10
ACAO00032402,AC0009498,ConsultarExtrato,2025-09-22T00:24:09,
ACAO00032403,AC0035880,ConsultarSaldo,2025-11-12T18:24:07,
ACAO00032404,AC0041766,PagarPix,2025-10-14T18:29:52,
ACAO00032405,AC0024602,VisualizarProduto,2025-09-20T19:18:19,PR07
ACAO00032406,AC0016749,AbrirChamado,2025-11-15T08:10:03,
ACAO00032407,AC0051828,VisualizarProduto,2026-02-08T03:56:41,PR06
ACAO00032408,AC0022699,PagarPix,2025-09-12T10:16:20,
ACAO00032409,AC0014425,VisualizarProduto,2025-09-20T17:25:05,PR04
ACAO00032410,AC0032462,SimularEmprestimo,2025-12-03T19:16:54,PR08
ACAO00032411,AC0030267,ConsultarSaldo,2026-01-09T06:41:21,
ACAO00032412,AC0012994,AlterarDadosCadastrais,2026-01-28T07:20:24,
ACAO00032413,AC0007104,VisualizarProduto,2025-10-27T13:52:37,PR05
ACAO00032414,AC0004675,ConsultarSaldo,2025-10-11T21:36:28,
ACAO00032415,AC0033865,VisualizarProduto,2025-12-30T09:41:06,PR02
ACAO00032416,AC0049487,AlterarDadosCadastrais,2026-01-07T13:03:22,
ACAO00032417,AC0001699,ConsultarExtrato,2026-01-01T13:12:35,
ACAO00032418,AC0017868,ConsultarSaldo,2025-10-15T05:21:05,
ACAO00032419,AC0037612,SimularEmprestimo,2025-11-27T10:57:03,PR06
ACAO00032420,AC0023153,ConsultarExtrato,2025-12-12T16:52:53,
ACAO00032421,AC0047912,IniciarContratacao,2026-02-28T22:45:55,PR06
ACAO00032422,AC0011656,ConsultarSaldo,2026-02-23T12:52:00,
ACAO00032423,AC0015937,ConsultarSaldo,2025-10-10T16:02:02,
ACAO00032424,AC0001702,PagarPix,2025-09-21T12:15:16,
ACAO00032425,AC0041043,SimularEmprestimo,2025-09-05T22:25:01,PR03
ACAO00032426,AC0005834,PagarPix,2026-03-01T23:31:01,
ACAO00032427,AC0031158,ConsultarExtrato,2025-12-01T10:00:51,
ACAO00032428,AC0018392,IniciarContratacao,2025-10-22T20:42:50,PR02
ACAO00032429,AC0006477,ConsultarSaldo,2026-01-31T04:50:44,
ACAO00032430,AC0004430,PagarPix,2025-11-16T22:11:37,
ACAO00032431,AC0024746,VisualizarProduto,2025-12-14T06:49:58,PR02
ACAO00032432,AC0003466,ConsultarExtrato,2025-10-29T14:22:53,
ACAO00032433,AC0006598,ConsultarSaldo,2026-02-07T13:23:40,
ACAO00032434,AC0049799,VisualizarProduto,2025-09-07T02:07:53,PR02
ACAO00032435,AC0004769,PagarPix,2025-11-17T23:02:42,
ACAO00032436,AC0036452,VisualizarProduto,2026-01-31T18:03:12,PR04
ACAO00032437,AC0040631,ConsultarSaldo,2025-12-27T21:09:00,
ACAO00032438,AC0000716,ConsultarSaldo,2025-09-19T19:09:31,
ACAO00032439,AC0004646,ConsultarSaldo,2026-02-27T11:53:17,
ACAO00032440,AC0002326,VisualizarProduto,2025-10-17T07:53:33,PR10
ACAO00032441,AC0028659,ConsultarExtrato,2026-02-10T20:54:27,
ACAO00032442,AC0023259,AbrirChamado,2025-09-24T06:31:04,
ACAO00032443,AC0005682,ConsultarSaldo,2025-11-22T18:48:22,
ACAO00032444,AC0033998,ConsultarSaldo,2025-10-02T15:57:51,
ACAO00032445,AC0048416,ConsultarSaldo,2025-12-28T10:24:04,
ACAO00032446,AC0022725,ConsultarSaldo,2025-09-19T04:42:15,
ACAO00032447,AC0009917,VisualizarProduto,2025-11-08T18:52:35,PR08
ACAO00032448,AC0019501,VisualizarProduto,2025-12-03T11:15:36,PR08
ACAO00032449,AC0047028,ConsultarExtrato,2025-09-03T13:11:04,
ACAO00032450,AC0029765,PagarPix,2026-02-13T20:10:25,
ACAO00032451,AC0048406,ConsultarSaldo,2025-09-25T01:57:25,
ACAO00032452,AC0025617,IniciarContratacao,2026-02-04T08:14:16,PR03
ACAO00032453,AC0051552,PagarPix,2025-11-24T14:29:35,
ACAO00032454,AC0007701,PagarPix,2026-01-31T04:16:39,
ACAO00032455,AC0043905,IniciarContratacao,2025-12-07T11:22:51,PR03
ACAO00032456,AC0020982,ConsultarSaldo,2025-12-23T11:58:59,
ACAO00032457,AC0011111,PagarPix,2025-11-08T11:31:22,
ACAO00032458,AC0041470,ConsultarSaldo,2025-10-21T15:51:29,
ACAO00032459,AC0023083,ConsultarSaldo,2025-10-09T03:03:08,
ACAO00032460,AC0030499,AlterarDadosCadastrais,2025-10-13T23:57:56,
ACAO00032461,AC0012927,SimularEmprestimo,2026-01-16T22:12:18,PR08
ACAO00032462,AC0007360,VisualizarProduto,2026-01-18T17:50:12,PR07
ACAO00032463,AC0009826,ConsultarSaldo,2026-01-01T23:42:43,
ACAO00032464,AC0007813,VisualizarProduto,2025-12-29T02:17:27,PR03
ACAO00032465,AC0034330,SimularEmprestimo,2025-10-03T19:45:34,PR08
ACAO00032466,AC0031894,VisualizarProduto,2026-02-15T22:13:36,PR06
ACAO00032467,AC0019815,PagarPix,2025-12-22T19:53:38,
ACAO00032468,AC0046649,ConsultarSaldo,2025-09-14T17:44:18,
ACAO00032469,AC0036885,PagarPix,2025-10-13T10:41:31,
ACAO00032470,AC0027482,ConsultarExtrato,2025-10-06T23:03:52,
ACAO00032471,AC0047381,ConsultarSaldo,2026-01-07T09:29:16,
ACAO00032472,AC0021522,PagarPix,2025-09-28T21:41:42,
ACAO00032473,AC0026088,ConsultarSaldo,2026-02-05T14:19:36,
ACAO00032474,AC0047987,VisualizarProduto,2025-11-17T06:14:58,PR08
ACAO00032475,AC0038230,PagarPix,2025-11-10T15:21:23,
ACAO00032476,AC0052428,ConsultarExtrato,2025-11-08T00:04:52,
ACAO00032477,AC0017369,ConsultarExtrato,2025-11-16T19:59:48,
ACAO00032478,AC0026601,ConsultarSaldo,2025-10-10T11:04:47,
ACAO00032479,AC0045682,PagarPix,2026-02-21T10:29:57,
ACAO00032480,AC0034567,ConsultarExtrato,2025-10-03T10:47:32,
ACAO00032481,AC0040498,SimularEmprestimo,2025-10-12T13:32:03,PR03
ACAO00032482,AC0049707,ConsultarExtrato,2025-10-12T23:58:50,
ACAO00032483,AC0010246,ConsultarSaldo,2025-11-15T05:04:49,
ACAO00032484,AC0025036,PagarPix,2026-01-27T08:17:41,
ACAO00032485,AC0004918,PagarPix,2026-01-02T21:07:13,
ACAO00032486,AC0050161,ConsultarSaldo,2026-01-02T05:30:48,
ACAO00032487,AC0004803,VisualizarProduto,2025-10-30T09:59:41,PR03
ACAO00032488,AC0024238,IniciarContratacao,2026-01-16T04:43:15,PR05
ACAO00032489,AC0025101,VisualizarProduto,2026-02-01T23:30:13,PR10
ACAO00032490,AC0029070,VisualizarProduto,2025-10-31T22:05:31,PR07
ACAO00032491,AC0050767,AlterarDadosCadastrais,2025-11-25T09:25:19,
ACAO00032492,AC0018189,VisualizarProduto,2025-10-24T19:49:43,PR03
ACAO00032493,AC0007683,ConsultarSaldo,2025-09-13T17:11:59,
ACAO00032494,AC0017351,VisualizarProduto,2025-12-18T20:34:28,PR07
ACAO00032495,AC0004711,ConsultarSaldo,2025-09-28T08:24:29,
ACAO00032496,AC0012612,IniciarContratacao,2025-12-31T20:27:52,PR06
ACAO00032497,AC0043147,ConsultarSaldo,2025-12-10T08:04:37,
ACAO00032498,AC0036622,ConsultarExtrato,2025-09-07T15:19:50,
ACAO00032499,AC0035889,ConsultarSaldo,2025-09-03T11:33:02,
ACAO00032500,AC0009411,ConsultarSaldo,2025-10-06T17:01:29,
ACAO00032501,AC0024064,ConsultarSaldo,2026-02-05T08:41:24,
ACAO00032502,AC0019364,AbrirChamado,2026-02-10T23:12:39,
ACAO00032503,AC0037629,ConsultarExtrato,2026-01-31T20:55:54,
ACAO00032504,AC0049528,ConsultarExtrato,2025-09-20T05:04:58,
ACAO00032505,AC0042824,VisualizarProduto,2025-12-23T05:42:05,PR04
ACAO00032506,AC0036778,AlterarDadosCadastrais,2026-02-14T07:44:52,
ACAO00032507,AC0034510,ConsultarExtrato,2025-10-20T15:56:45,
ACAO00032508,AC0020400,ConsultarSaldo,2025-11-29T14:14:30,
ACAO00032509,AC0015988,AlterarDadosCadastrais,2025-09-19T20:48:08,
ACAO00032510,AC0005953,AbrirChamado,2026-01-17T19:03:22,
ACAO00032511,AC0043357,SimularEmprestimo,2025-10-26T23:45:46,PR03
ACAO00032512,AC0035148,ConsultarExtrato,2026-02-22T22:59:48,
ACAO00032513,AC0035162,VisualizarProduto,2026-01-15T15:04:12,PR05
ACAO00032514,AC0050531,ConsultarSaldo,2025-12-31T13:44:46,
ACAO00032515,AC0024886,AbrirChamado,2025-11-12T19:11:43,
ACAO00032516,AC0046665,ConsultarSaldo,2026-01-23T21:44:21,
ACAO00032517,AC0036215,ConsultarSaldo,2026-01-29T09:13:51,
ACAO00032518,AC0005240,SimularEmprestimo,2025-09-24T22:30:16,PR03
ACAO00032519,AC0041086,AlterarDadosCadastrais,2025-10-24T05:04:30,
ACAO00032520,AC0049370,PagarPix,2025-12-01T07:47:37,
ACAO00032521,AC0032126,ConsultarSaldo,2025-10-15T11:29:58,
ACAO00032522,AC0003041,PagarPix,2026-01-03T04:44:01,
ACAO00032523,AC0035140,VisualizarProduto,2026-01-22T22:57:18,PR05
ACAO00032524,AC0048005,SimularEmprestimo,2025-11-12T10:26:08,PR05
ACAO00032525,AC0007763,ConsultarExtrato,2026-01-05T05:31:13,
ACAO00032526,AC0015225,VisualizarProduto,2025-11-28T21:04:17,PR02
ACAO00032527,AC0025571,PagarPix,2025-09-06T07:22:20,
ACAO00032528,AC0031851,IniciarContratacao,2025-09-16T17:09:49,PR05
ACAO00032529,AC0013391,PagarPix,2025-10-26T18:19:14,
ACAO00032530,AC0045016,ConsultarExtrato,2026-01-09T09:48:16,
ACAO00032531,AC0044369,PagarPix,2025-09-20T19:21:11,
ACAO00032532,AC0041300,ConsultarSaldo,2025-12-19T16:04:24,
ACAO00032533,AC0030663,PagarPix,2026-01-30T18:43:34,
ACAO00032534,AC0036101,ConsultarSaldo,2025-11-09T06:48:02,
ACAO00032535,AC0025970,AbrirChamado,2025-10-08T22:48:02,
ACAO00032536,AC0041812,ConsultarExtrato,2025-10-21T21:29:02,
ACAO00032537,AC0013861,ConsultarExtrato,2025-09-08T04:20:31,
ACAO00032538,AC0025909,PagarPix,2025-11-16T23:21:19,
ACAO00032539,AC0021441,ConsultarSaldo,2025-09-04T08:49:54,
ACAO00032540,AC0020634,ConsultarSaldo,2025-09-22T19:27:48,
ACAO00032541,AC0044926,ConsultarExtrato,2026-02-18T23:26:14,
ACAO00032542,AC0045806,VisualizarProduto,2026-02-03T04:55:57,PR06
ACAO00032543,AC0011761,PagarPix,2025-11-30T00:44:12,
ACAO00032544,AC0017234,ConsultarExtrato,2025-12-29T09:34:56,
ACAO00032545,AC0039891,ConsultarSaldo,2025-09-16T05:56:27,
ACAO00032546,AC0035775,ConsultarExtrato,2026-02-18T06:56:46,
ACAO00032547,AC0029624,IniciarContratacao,2025-12-01T13:43:28,PR02
ACAO00032548,AC0006830,ConsultarExtrato,2025-12-17T12:50:19,
ACAO00032549,AC0028916,ConsultarSaldo,2026-02-12T05:53:45,
ACAO00032550,AC0012542,ConsultarSaldo,2025-10-05T23:11:19,
ACAO00032551,AC0037620,AbrirChamado,2025-10-29T07:47:48,
ACAO00032552,AC0039899,ConsultarExtrato,2025-09-14T17:09:05,
ACAO00032553,AC0029369,ConsultarExtrato,2025-10-20T20:25:51,
ACAO00032554,AC0050011,VisualizarProduto,2025-12-12T15:57:45,PR01
ACAO00032555,AC0013971,ConsultarExtrato,2025-09-23T11:48:40,
ACAO00032556,AC0051495,ConsultarSaldo,2025-09-07T16:59:55,
ACAO00032557,AC0047058,ConsultarExtrato,2025-10-31T20:41:51,
ACAO00032558,AC0020857,IniciarContratacao,2026-03-01T14:43:07,PR10
ACAO00032559,AC0005343,PagarPix,2025-12-07T05:49:37,
ACAO00032560,AC0021201,VisualizarProduto,2026-01-24T04:29:23,PR01
ACAO00032561,AC0011000,VisualizarProduto,2025-12-31T22:18:15,PR02
ACAO00032562,AC0014945,VisualizarProduto,2026-02-25T14:38:25,PR01
ACAO00032563,AC0033481,ConsultarSaldo,2026-02-14T01:27:31,
ACAO00032564,AC0041008,PagarPix,2026-02-16T20:34:47,
ACAO00032565,AC0028982,ConsultarExtrato,2025-12-16T11:58:27,
ACAO00032566,AC0007841,ConsultarSaldo,2025-12-03T19:22:53,
ACAO00032567,AC0005610,IniciarContratacao,2025-10-25T15:22:37,PR04
ACAO00032568,AC0018827,VisualizarProduto,2025-09-14T00:21:23,PR02
ACAO00032569,AC0001040,ConsultarSaldo,2025-12-18T00:04:33,
ACAO00032570,AC0025995,ConsultarSaldo,2026-02-07T23:30:49,
ACAO00032571,AC0010302,VisualizarProduto,2025-10-25T09:55:17,PR01
ACAO00032572,AC0008208,SimularEmprestimo,2025-09-04T04:36:04,PR09
ACAO00032573,AC0046638,ConsultarExtrato,2025-11-07T04:12:19,
ACAO00032574,AC0021335,PagarPix,2026-01-04T20:35:36,
ACAO00032575,AC0036828,PagarPix,2026-02-03T09:28:22,
ACAO00032576,AC0046458,ConsultarExtrato,2025-12-11T23:07:34,
ACAO00032577,AC0005037,VisualizarProduto,2025-09-08T01:47:48,PR05
ACAO00032578,AC0033162,ConsultarSaldo,2025-09-21T05:07:41,
ACAO00032579,AC0005791,ConsultarSaldo,2026-01-08T09:35:06,
ACAO00032580,AC0031212,ConsultarExtrato,2025-11-27T02:59:53,
ACAO00032581,AC0006188,VisualizarProduto,2025-12-21T05:10:51,PR09
ACAO00032582,AC0002771,IniciarContratacao,2025-09-09T06:33:54,PR01
ACAO00032583,AC0020761,ConsultarExtrato,2025-10-21T11:52:40,
ACAO00032584,AC0003864,VisualizarProduto,2025-11-11T02:26:10,PR04
ACAO00032585,AC0042274,AlterarDadosCadastrais,2026-01-08T01:32:18,
ACAO00032586,AC0050583,IniciarContratacao,2025-11-28T23:44:35,PR03
ACAO00032587,AC0021770,PagarPix,2025-12-03T21:28:52,
ACAO00032588,AC0019649,ConsultarExtrato,2026-01-27T02:55:17,
ACAO00032589,AC0037096,ConsultarSaldo,2025-12-24T03:48:15,
ACAO00032590,AC0010023,ConsultarSaldo,2026-02-10T10:08:33,
ACAO00032591,AC0038958,ConsultarSaldo,2026-03-01T21:43:58,
ACAO00032592,AC0023565,ConsultarSaldo,2025-09-03T14:53:00,
ACAO00032593,AC0023725,ConsultarSaldo,2025-10-16T16:24:23,
ACAO00032594,AC0034923,ConsultarExtrato,2025-11-12T06:02:29,
ACAO00032595,AC0031969,ConsultarSaldo,2025-11-17T13:43:36,
ACAO00032596,AC0044127,ConsultarExtrato,2025-09-26T11:20:10,
ACAO00032597,AC0037559,ConsultarSaldo,2025-11-10T00:18:31,
ACAO00032598,AC0015306,VisualizarProduto,2025-10-12T19:03:08,PR06
ACAO00032599,AC0038647,PagarPix,2025-11-27T23:51:45,
ACAO00032600,AC0026087,AlterarDadosCadastrais,2026-02-13T05:12:45,
ACAO00032601,AC0045146,ConsultarSaldo,2025-11-22T01:05:38,
ACAO00032602,AC0021374,IniciarContratacao,2025-10-09T21:57:12,PR02
ACAO00032603,AC0005479,IniciarContratacao,2025-12-07T08:27:15,PR02
ACAO00032604,AC0047968,ConsultarExtrato,2025-10-30T03:36:16,
ACAO00032605,AC0005389,ConsultarExtrato,2025-12-29T00:10:34,
ACAO00032606,AC0050424,ConsultarExtrato,2025-11-28T05:27:00,
ACAO00032607,AC0024868,ConsultarSaldo,2026-01-11T21:11:37,
ACAO00032608,AC0037124,SimularEmprestimo,2025-10-28T15:24:18,PR06
ACAO00032609,AC0013986,PagarPix,2025-09-03T21:33:28,
ACAO00032610,AC0042986,AbrirChamado,2026-02-20T15:15:52,
ACAO00032611,AC0010013,ConsultarExtrato,2026-01-27T01:00:30,
ACAO00032612,AC0048805,PagarPix,2025-11-24T10:39:11,
ACAO00032613,AC0018696,AbrirChamado,2025-12-10T00:32:53,
ACAO00032614,AC0005658,ConsultarExtrato,2025-10-29T05:23:19,
ACAO00032615,AC0011316,IniciarContratacao,2025-10-13T00:38:43,PR04
ACAO00032616,AC0036743,ConsultarExtrato,2026-01-25T04:19:09,
ACAO00032617,AC0000345,ConsultarExtrato,2025-12-18T13:37:51,
ACAO00032618,AC0031086,IniciarContratacao,2025-09-30T08:58:00,PR03
ACAO00032619,AC0011037,SimularEmprestimo,2025-10-05T13:34:03,PR08
ACAO00032620,AC0018373,PagarPix,2026-02-09T22:07:48,
ACAO00032621,AC0016450,SimularEmprestimo,2026-02-19T17:20:49,PR03
ACAO00032622,AC0017025,PagarPix,2025-11-30T03:19:36,
ACAO00032623,AC0048889,VisualizarProduto,2025-10-02T10:31:13,PR05
ACAO00032624,AC0007076,PagarPix,2025-12-30T12:46:14,
ACAO00032625,AC0019306,ConsultarExtrato,2025-09-21T11:50:00,
ACAO00032626,AC0021253,PagarPix,2025-12-23T09:23:01,
