acesso_id,cliente_id,dataHora,canal,sucesso,duracaoSegundos
AC0010072,CLI0790,2025-12-20T18:13:52,App,True,896
AC0010073,CLI1411,2025-10-08T17:38:39,App,True,238
AC0010074,CLI0489,2025-10-10T19:08:37,App,True,429
AC0010075,CLI0895,2025-09-14T15:09:07,App,True,539
AC0010076,CLI0781,2026-01-23T14:02:03,App,True,347
AC0010077,CLI0949,2026-01-01T19:47:44,WebApp,False,0
AC0010078,CLI0539,2025-12-06T02:43:09,App,True,53
AC0010079,CLI0565,2026-02-06T17:23:18,App,True,800
AC0010080,CLI0738,2025-12-07T09:59:53,WebApp,True,429
AC0010081,CLI0155,2026-02-03T14:05:31,WebApp,True,447
AC0010082,CLI1418,2025-12-30T05:02:42,App,True,517
AC0010083,CLI1092,2025-12-25T09:26:36,App,True,157
AC0010084,CLI0302,2025-10-04T02:22:44,App,True,156
AC0010085,CLI1316,2025-10-08T07:41:51,App,True,163
AC0010086,CLI0689,2025-09-12T01:36:33,App,True,663
AC0010087,CLI0117,2025-12-31T11:47:07,App,True,134
AC0010088,CLI1395,2026-01-07T23:20:05,App,True,57
AC0010089,CLI0789,2025-10-08T12:22:31,App,True,465
AC0010090,CLI1254,2025-10-03T19:14:13,App,True,251
AC0010091,CLI0934,2026-02-21T10:38:24,App,True,742
AC0010092,CLI0458,2026-02-03T11:05:38,App,True,580
AC0010093,CLI1313,2025-09-24T04:11:26,App,True,206
AC0010094,CLI1255,2025-10-07T16:16:31,App,True,647
AC0010095,CLI1049,2026-01-23T04:50:31,App,True,140
AC0010096,CLI0754,2025-11-22T13:34:10,App,True,590
AC0010097,CLI0816,2026-01-23T11:59:46,App,True,167
AC0010098,CLI1026,2025-10-07T03:28:21,App,True,360
AC0010099,CLI1033,2025-12-29T14:27:18,App,True,332
AC0010100,CLI1305,2025-11-22T17:36:02,App,True,580
AC0010101,CLI1113,2026-01-17T22:39:43,App,True,80
AC0010102,CLI0304,2025-11-07T09:53:05,App,True,352
AC0010103,CLI1406,2025-10-16T11:34:58,App,True,718
AC0010104,CLI0213,2025-09-11T23:06:25,App,True,609
AC0010105,CLI1354,2025-10-22T06:05:58,App,True,511
AC0010106,CLI0385,2026-02-07T19:32:39,App,True,253
AC0010107,CLI0194,2026-02-10T03:28:41,App,True,408
AC0010108,CLI0465,2025-12-12T21:13:16,App,True,393
AC0010109,CLI1131,2025-09-18T14:47:19,App,True,28
AC0010110,CLI0156,2025-11-02T22:11:32,WebApp,True,350
AC0010111,CLI1156,2025-09-17T21:03:41,App,True,824
AC0010112,CLI0991,2025-12-11T01:17:05,WebApp,True,661
AC0010113,CLI1396,2025-09-06T04:08:16,WebApp,True,401
AC0010114,CLI0002,2025-10-29T06:54:04,WebApp,True,322
AC0010115,CLI0408,2025-12-30T09:47:50,App,True,26
AC0010116,CLI0452,2025-09-29T12:52:20,App,True,54
AC0010117,CLI0984,2025-09-12T03:36:25,App,True,638
AC0010118,CLI0603,2025-09-06T16:30:07,WebApp,True,803
AC0010119,CLI0798,2026-02-13T05:07:20,App,True,678
AC0010120,CLI1417,2026-02-25T08:38:21,App,True,540
AC0010121,CLI1285,2025-10-12T20:40:52,App,True,148
AC0010122,CLI0738,2026-02-06T14:42:15,App,True,261
AC0010123,CLI0750,2026-02-06T08:11:28,App,True,350
AC0010124,CLI0530,2025-09-23T06:02:14,App,True,503
AC0010125,CLI1022,2025-10-16T09:35:16,App,True,111
AC0010126,CLI0258,2026-02-09T06:58:59,WebApp,True,400
AC0010127,CLI1184,2025-09-22T13:50:59,App,True,497
AC0010128,CLI1047,2025-09-17T03:01:24,WebApp,True,878
AC0010129,CLI0231,2026-02-15T02:00:30,App,True,385
AC0010130,CLI1492,2026-01-29T09:32:35,App,True,765
AC0010131,CLI0212,2026-02-28T17:33:30,App,True,115
AC0010132,CLI0999,2025-09-21T14:10:46,App,True,310
AC0010133,CLI0565,2025-09-24T22:42:49,App,True,455
AC0010134,CLI0966,2025-10-18T13:16:11,App,True,633
AC0010135,CLI1022,2025-12-08T00:41:03,App,True,733
AC0010136,CLI1005,2025-10-02T08:38:53,App,True,746
AC0010137,CLI1059,2026-01-28T04:40:12,WebApp,True,750
AC0010138,CLI0079,2025-10-20T23:22:07,App,True,555
AC0010139,CLI0547,2026-02-20T13:10:43,App,True,863
AC0010140,CLI0579,2025-12-25T20:06:07,App,True,392
AC0010141,CLI1045,2025-09-12T16:08:05,App,True,301
AC0010142,CLI0021,2025-10-20T05:22:29,App,True,895
AC0010143,CLI1085,2026-01-14T04:42:54,App,True,100
AC0010144,CLI1467,2026-01-07T06:14:43,WebApp,True,650
AC0010145,CLI0586,2025-12-15T08:35:08,WebApp,True,288
AC0010146,CLI1341,2026-02-27T15:47:07,App,True,646
AC0010147,CLI0588,2026-02-28T13:35:36,WebApp,True,748
AC0010148,CLI0460,2026-02-27T22:01:56,App,True,895
AC0010149,CLI0476,2025-12-15T20:34:59,App,False,0
AC0010150,CLI1441,2025-11-29T08:15:21,WebApp,True,534
AC0010151,CLI1348,2025-11-05T16:03:11,App,True,293
AC0010152,CLI1470,2025-11-26T19:45:40,App,True,842
AC0010153,CLI0060,2025-12-11T01:28:31,App,True,189
AC0010154,CLI1440,2025-10-26T23:45:54,App,True,317
AC0010155,CLI0316,2025-09-15T12:14:50,App,True,272
AC0010156,CLI0714,2025-10-13T13:20:45,App,True,390
AC0010157,CLI1184,2025-09-06T23:29:43,App,True,709
AC0010158,CLI1383,2025-09-05T21:16:03,App,True,447
AC0010159,CLI1415,2025-12-04T06:53:46,App,True,377
AC0010160,CLI0385,2025-12-13T10:27:21,App,True,493
AC0010161,CLI1435,2025-09-03T21:07:54,App,True,172
AC0010162,CLI1264,2025-12-29T23:43:32,App,True,493
AC0010163,CLI1073,2026-02-08T21:27:07,WebApp,True,288
AC0010164,CLI0895,2025-11-05T14:42:29,App,True,837
AC0010165,CLI0314,2026-02-19T00:33:30,App,True,887
AC0010166,CLI0845,2025-12-23T04:25:11,App,True,154
AC0010167,CLI1121,2026-02-14T01:50:36,WebApp,True,178
AC0010168,CLI0648,2026-01-30T21:14:57,App,True,813
AC0010169,CLI0444,2025-12-21T11:28:16,App,True,192
AC0010170,CLI0021,2025-11-11T08:56:27,WebApp,True,596
AC0010171,CLI0979,2026-02-03T18:49:07,App,True,50
AC0010172,CLI0216,2026-01-11T16:21:30,App,True,771
AC0010173,CLI1467,2025-10-07T04:30:42,WebApp,True,142
AC0010174,CLI1250,2026-02-11T08:46:05,WebApp,True,684
AC0010175,CLI0092,2026-02-07T14:32:51,App,True,312
AC0010176,CLI0907,2026-02-05T23:32:36,App,True,158
AC0010177,CLI0125,2026-02-14T01:37:20,App,True,752
AC0010178,CLI1436,2025-10-15T20:36:03,WebApp,True,302
AC0010179,CLI1374,2026-01-03T02:10:23,App,True,649
AC0010180,CLI0284,2026-01-30T12:20:27,App,True,581
AC0010181,CLI1404,2025-12-25T16:40:58,App,True,859
AC0010182,CLI0216,2025-12-10T13:40:38,App,True,678
AC0010183,CLI1168,2025-11-26T22:04:33,App,True,486
AC0010184,CLI0635,2026-02-12T02:51:42,App,True,507
AC0010185,CLI1234,2026-01-11T18:34:11,App,True,319
AC0010186,CLI0760,2025-10-14T15:07:05,App,True,259
AC0010187,CLI0417,2025-12-26T14:14:28,App,True,45
AC0010188,CLI0412,2025-09-15T19:00:11,WebApp,True,510
AC0010189,CLI0351,2025-12-04T13:16:08,App,True,82
AC0010190,CLI0444,2025-10-21T13:37:00,App,True,671
AC0010191,CLI1449,2026-01-06T16:41:17,App,True,256
AC0010192,CLI0241,2025-11-21T20:54:06,App,True,308
AC0010193,CLI0574,2026-02-06T12:12:55,App,True,322
AC0010194,CLI1423,2025-10-28T02:14:09,App,True,147
AC0010195,CLI0861,2026-02-25T18:02:46,App,True,898
AC0010196,CLI1457,2025-12-23T04:42:15,App,True,547
AC0010197,CLI0173,2026-01-23T06:17:59,App,True,750
AC0010198,CLI0304,2025-09-08T23:14:11,App,True,589
AC0010199,CLI1274,2026-01-28T12:47:45,App,False,0
AC0010200,CLI0408,2026-02-27T06:01:00,App,True,785
AC0010201,CLI1386,2025-12-07T23:51:57,App,False,0
AC0010202,CLI0604,2026-02-04T06:08:45,App,True,673
AC0010203,CLI1195,2025-12-24T00:01:32,App,True,120
AC0010204,CLI1236,2025-10-10T21:18:12,App,True,734
AC0010205,CLI0830,2025-11-04T21:46:46,App,True,518
AC0010206,CLI0490,2026-02-23T21:05:59,App,True,29
AC0010207,CLI1086,2026-01-15T03:43:17,WebApp,True,41
AC0010208,CLI1037,2025-09-06T22:01:40,App,True,827
AC0010209,CLI0317,2025-12-05T23:53:35,WebApp,True,142
AC0010210,CLI0901,2025-10-10T07:34:25,WebApp,True,582
AC0010211,CLI1195,2025-12-10T22:34:04,App,True,258
AC0010212,CLI0847,2025-09-17T23:39:41,App,True,610
AC0010213,CLI0200,2025-09-30T17:43:54,App,True,633
AC0010214,CLI0902,2025-11-02T21:16:07,App,False,0
AC0010215,CLI1276,2025-09-25T00:55:47,WebApp,True,596
AC0010216,CLI0574,2025-11-28T19:51:50,App,False,0
AC0010217,CLI0746,2026-02-15T14:43:38,App,True,573
AC0010218,CLI0890,2025-11-29T17:27:30,App,True,695
AC0010219,CLI1364,2026-02-04T15:07:40,App,True,53
AC0010220,CLI0193,2026-01-27T00:23:00,App,True,315
AC0010221,CLI0529,2025-10-01T09:36:11,App,True,354
AC0010222,CLI0890,2025-11-19T19:32:17,App,True,721
AC0010223,CLI0420,2025-09-27T22:26:01,WebApp,True,259
AC0010224,CLI0173,2026-01-08T16:45:06,App,False,0
AC0010225,CLI1367,2025-09-09T04:13:45,App,True,356
AC0010226,CLI0929,2025-12-14T11:47:20,WebApp,True,145
AC0010227,CLI0825,2025-11-06T05:32:27,WebApp,True,530
AC0010228,CLI0946,2025-12-03T00:27:51,WebApp,True,794
AC0010229,CLI0310,2025-11-08T05:11:43,App,True,73
AC0010230,CLI0221,2025-09-26T18:22:11,App,True,852
AC0010231,CLI1155,2025-09-24T12:26:37,App,True,545
AC0010232,CLI1446,2025-09-07T06:54:04,App,True,557
AC0010233,CLI0120,2025-11-01T02:15:56,App,True,629
AC0010234,CLI0117,2026-02-23T12:11:46,App,True,563
AC0010235,CLI0166,2026-02-16T16:31:05,App,False,0
AC0010236,CLI0504,2026-01-21T07:28:17,App,True,828
AC0010237,CLI0447,2026-01-16T23:16:55,App,True,707
AC0010238,CLI0845,2025-09-13T02:37:50,App,True,247
AC0010239,CLI0365,2025-10-05T08:55:45,App,True,672
AC0010240,CLI1425,2025-10-04T05:31:14,App,True,255
AC0010241,CLI0031,2025-10-10T07:59:53,App,True,682
AC0010242,CLI1016,2025-10-10T23:25:44,App,True,364
AC0010243,CLI0453,2025-11-01T11:01:09,WebApp,True,730
AC0010244,CLI0750,2025-09-13T05:03:41,App,True,797
AC0010245,CLI1198,2025-12-07T14:05:07,App,True,797
AC0010246,CLI1218,2025-11-15T05:01:29,WebApp,True,570
AC0010247,CLI1192,2025-10-07T12:50:45,App,True,527
AC0010248,CLI0137,2025-09-15T23:57:56,WebApp,False,0
AC0010249,CLI0614,2026-01-30T07:25:01,WebApp,True,83
AC0010250,CLI1045,2025-09-29T21:44:12,App,True,505
AC0010251,CLI0931,2025-12-15T04:26:52,App,True,679
AC0010252,CLI0370,2025-12-06T05:08:03,App,True,585
AC0010253,CLI0853,2026-01-24T19:06:28,WebApp,True,783
AC0010254,CLI0516,2026-01-18T11:21:28,App,True,384
AC0010255,CLI0378,2026-02-17T16:15:37,App,False,0
AC0010256,CLI0683,2025-10-07T23:37:16,WebApp,True,664
AC0010257,CLI1074,2026-02-14T10:04:20,WebApp,True,798
AC0010258,CLI0870,2025-11-02T09:47:00,WebApp,True,670
AC0010259,CLI0763,2026-02-17T21:37:19,App,True,765
AC0010260,CLI0375,2025-10-05T09:38:01,WebApp,True,890
AC0010261,CLI0100,2025-10-02T10:55:33,App,True,375
AC0010262,CLI0704,2025-10-16T11:40:28,App,True,821
AC0010263,CLI0648,2026-02-19T23:37:59,App,True,657
AC0010264,CLI0360,2025-12-31T07:26:52,App,True,117
AC0010265,CLI0274,2025-10-29T20:43:02,App,True,215
AC0010266,CLI0121,2026-02-15T01:34:08,App,True,100
AC0010267,CLI0842,2025-09-27T03:54:29,App,False,0
AC0010268,CLI0468,2025-12-05T16:01:10,App,True,114
AC0010269,CLI0938,2025-11-20T00:53:45,App,True,79
AC0010270,CLI1242,2025-10-30T15:13:24,App,True,226
AC0010271,CLI1204,2025-12-09T17:24:40,WebApp,True,53
AC0010272,CLI1392,2025-10-29T10:24:29,App,True,175
AC0010273,CLI0031,2026-02-17T13:15:07,App,True,802
AC0010274,CLI1178,2025-10-18T12:00:24,App,True,633
AC0010275,CLI0927,2026-02-20T23:43:57,App,False,0
AC0010276,CLI0203,2025-12-05T17:07:01,WebApp,True,317
AC0010277,CLI0932,2025-11-28T18:00:02,App,True,171
AC0010278,CLI0525,2026-01-18T02:22:55,WebApp,True,197
AC0010279,CLI0866,2025-09-06T08:03:04,WebApp,False,0
AC0010280,CLI0745,2026-01-31T03:56:35,WebApp,True,778
AC0010281,CLI0329,2025-10-16T23:57:26,App,True,237
AC0010282,CLI0952,2026-01-10T02:15:45,App,True,822
AC0010283,CLI1048,2025-09-10T08:31:35,App,True,300
AC0010284,CLI0632,2025-11-25T22:35:48,WebApp,True,128
AC0010285,CLI0259,2026-02-09T16:20:26,App,True,431
AC0010286,CLI0312,2025-10-19T20:30:46,WebApp,True,265
AC0010287,CLI0319,2025-11-17T20:16:58,App,True,122
AC0010288,CLI0256,2025-10-03T00:04:06,App,True,28
AC0010289,CLI0406,2025-12-22T05:44:11,App,False,0
AC0010290,CLI0301,2025-10-06T16:38:00,App,True,885
AC0010291,CLI0570,2025-12-18T17:27:57,App,True,614
AC0010292,CLI1272,2025-10-27T22:21:07,App,True,360
AC0010293,CLI0811,2025-11-19T06:53:22,App,True,366
AC0010294,CLI0715,2025-12-02T10:36:04,App,True,382
AC0010295,CLI0279,2025-10-30T02:29:55,WebApp,True,713
AC0010296,CLI0189,2025-12-02T08:13:07,App,True,295
AC0010297,CLI0751,2026-02-24T13:06:54,App,True,630
AC0010298,CLI0085,2025-12-10T08:15:39,App,True,426
AC0010299,CLI0895,2025-12-18T09:33:11,App,True,872
AC0010300,CLI0311,2025-12-24T13:08:40,WebApp,True,239
AC0010301,CLI1156,2025-10-09T05:45:17,App,True,64
AC0010302,CLI0747,2025-10-25T09:53:10,App,True,186
AC0010303,CLI0811,2026-01-19T00:55:35,App,True,511
AC0010304,CLI0376,2025-12-02T01:33:39,WebApp,True,624
AC0010305,CLI0351,2025-11-06T23:18:48,App,True,489
AC0010306,CLI0178,2025-12-05T01:34:55,WebApp,True,118
AC0010307,CLI0395,2026-01-06T16:29:14,App,True,688
AC0010308,CLI1242,2025-11-04T01:20:05,WebApp,True,87
AC0010309,CLI0550,2026-01-24T20:05:31,App,False,0
AC0010310,CLI1486,2025-09-29T21:03:11,App,True,109
AC0010311,CLI1149,2025-10-18T11:45:27,App,True,788
AC0010312,CLI0061,2025-11-09T11:03:25,WebApp,True,294
AC0010313,CLI0484,2025-12-29T21:14:33,App,True,186
AC0010314,CLI1380,2025-12-14T01:03:15,WebApp,True,137
AC0010315,CLI0856,2025-11-01T00:30:58,App,True,465
AC0010316,CLI0214,2025-10-18T13:03:02,App,True,766
AC0010317,CLI1363,2025-10-16T16:25:52,App,True,126
AC0010318,CLI0235,2025-10-20T18:08:43,App,True,226
AC0010319,CLI1174,2025-09-10T21:32:42,WebApp,True,165
AC0010320,CLI0763,2025-09-26T09:55:36,App,True,624
AC0010321,CLI0744,2025-12-24T21:53:07,App,True,718
AC0010322,CLI0070,2026-02-11T14:42:11,WebApp,True,434
AC0010323,CLI1373,2025-11-10T19:57:51,App,True,362
AC0010324,CLI1249,2025-12-07T01:16:51,App,True,891
AC0010325,CLI0957,2026-01-01T01:02:05,App,True,874
AC0010326,CLI0910,2025-10-08T11:10:51,App,True,787
AC0010327,CLI1210,2025-12-20T08:07:10,WebApp,True,778
AC0010328,CLI0333,2025-11-17T19:08:40,App,True,420
AC0010329,CLI0844,2026-01-16T18:22:22,WebApp,True,624
AC0010330,CLI0780,2025-10-25T07:27:23,App,True,212
AC0010331,CLI0474,2026-02-24T09:01:39,App,True,437
AC0010332,CLI0486,2026-01-11T14:31:16,App,True,544
AC0010333,CLI0586,2025-11-20T08:16:53,WebApp,True,93
AC0010334,CLI0738,2025-12-31T03:25:53,WebApp,True,376
AC0010335,CLI1464,2025-12-15T14:13:37,WebApp,True,310
AC0010336,CLI0262,2025-11-06T23:45:31,App,True,760
AC0010337,CLI1440,2025-11-08T01:08:10,App,True,619
AC0010338,CLI0736,2025-09-02T17:50:02,App,True,419
AC0010339,CLI1203,2026-01-02T00:04:56,App,True,789
AC0010340,CLI0298,2025-09-24T13:43:22,App,True,856
AC0010341,CLI0903,2025-12-10T21:05:59,App,True,236
AC0010342,CLI0459,2026-02-23T14:36:04,App,True,764
AC0010343,CLI1307,2025-09-30T07:41:51,WebApp,True,757
AC0010344,CLI0898,2026-02-19T17:53:44,App,True,70
AC0010345,CLI0395,2025-10-30T10:33:24,App,True,129
AC0010346,CLI0611,2026-02-04T04:29:29,App,False,0
AC0010347,CLI0402,2025-12-18T10:39:05,App,True,386
AC0010348,CLI1374,2025-10-25T01:49:39,App,True,54
AC0010349,CLI0709,2025-12-07T08:31:57,App,True,120
AC0010350,CLI1137,2026-02-23T06:00:12,WebApp,True,30
AC0010351,CLI0898,2026-02-10T00:05:22,App,True,234
AC0010352,CLI1260,2025-09-13T10:08:25,WebApp,True,743
AC0010353,CLI0359,2025-10-17T17:00:39,App,True,867
AC0010354,CLI1438,2026-01-02T10:18:05,App,True,162
AC0010355,CLI1166,2025-10-20T14:57:12,App,True,644
AC0010356,CLI0471,2025-09-11T14:18:20,WebApp,True,700
AC0010357,CLI0834,2025-09-26T16:10:50,App,True,405
AC0010358,CLI1047,2025-11-04T14:55:03,WebApp,True,804
AC0010359,CLI0070,2025-10-28T07:28:09,App,True,642
AC0010360,CLI0793,2025-12-04T15:37:55,App,False,0
AC0010361,CLI0976,2025-12-21T11:16:21,App,True,282
AC0010362,CLI0325,2025-12-01T02:52:30,App,True,550
AC0010363,CLI0907,2025-11-14T22:11:21,WebApp,True,186
AC0010364,CLI0293,2025-10-23T16:14:32,App,True,805
AC0010365,CLI0599,2026-01-27T00:02:31,App,True,550
AC0010366,CLI0004,2026-02-02T18:36:17,App,True,285
AC0010367,CLI0759,2025-10-07T03:43:48,WebApp,True,355
AC0010368,CLI1124,2025-11-08T23:39:00,App,True,41
AC0010369,CLI0782,2026-02-08T02:40:23,App,True,505
AC0010370,CLI1148,2025-11-26T13:22:39,App,True,801
AC0010371,CLI0486,2025-10-17T21:33:16,WebApp,True,789
AC0010372,CLI0186,2025-11-06T16:44:43,App,True,545
AC0010373,CLI0665,2025-10-11T06:55:31,App,True,825
AC0010374,CLI1198,2026-02-05T13:56:34,App,True,216
AC0010375,CLI0798,2026-01-08T17:08:02,App,True,188
AC0010376,CLI0439,2025-09-15T06:53:17,App,True,564
AC0010377,CLI0366,2025-12-08T22:45:05,WebApp,False,0
AC0010378,CLI0435,2025-11-13T11:53:35,App,True,844
AC0010379,CLI0811,2025-09-08T15:49:02,App,True,446
AC0010380,CLI1425,2025-11-25T22:26:34,App,True,566
AC0010381,CLI1209,2026-01-14T22:38:43,App,True,457
AC0010382,CLI1062,2025-11-15T17:36:05,App,True,39
AC0010383,CLI1028,2025-10-08T02:43:10,WebApp,True,213
AC0010384,CLI1024,2025-10-25T17:56:19,App,True,671
AC0010385,CLI1476,2025-11-24T00:18:25,App,True,498
AC0010386,CLI0360,2026-01-25T13:35:25,App,True,291
AC0010387,CLI1143,2025-12-02T23:23:49,App,True,304
AC0010388,CLI1149,2025-12-13T14:02:17,App,True,527
AC0010389,CLI1253,2025-11-17T01:14:28,App,True,359
AC0010390,CLI0552,2025-11-26T06:58:32,App,True,619
AC0010391,CLI1386,2026-01-21T23:50:51,App,True,27
AC0010392,CLI0126,2025-09-05T00:42:59,App,True,611
AC0010393,CLI0137,2025-12-11T01:17:32,WebApp,True,562
AC0010394,CLI0959,2025-12-08T15:25:23,App,True,581
AC0010395,CLI0077,2025-12-24T12:23:28,App,True,345
AC0010396,CLI1425,2025-12-27T18:36:20,App,True,862
AC0010397,CLI1194,2026-02-18T04:04:18,App,True,254
AC0010398,CLI0121,2026-01-31T06:44:58,App,True,109
AC0010399,CLI1172,2026-01-25T11:25:11,App,True,148
AC0010400,CLI0019,2026-03-01T22:05:40,App,True,207
AC0010401,CLI0793,2025-11-09T19:46:32,App,True,495
AC0010402,CLI0889,2025-12-28T11:47:10,App,True,568
AC0010403,CLI0616,2025-09-10T21:45:31,App,False,0
AC0010404,CLI1382,2025-12-14T00:27:25,App,False,0
AC0010405,CLI0421,2026-01-25T00:34:54,App,True,343
AC0010406,CLI0177,2025-10-14T09:30:05,App,False,0
AC0010407,CLI1253,2025-09-14T13:59:38,App,True,326
AC0010408,CLI1117,2025-09-21T10:55:50,WebApp,True,815
AC0010409,CLI0187,2025-10-04T12:31:38,App,True,768
AC0010410,CLI0217,2025-12-30T04:00:49,App,True,370
AC0010411,CLI0117,2025-11-27T12:25:20,App,True,760
AC0010412,CLI1121,2025-10-15T13:52:10,App,True,686
AC0010413,CLI1073,2026-02-23T08:36:51,App,True,530
AC0010414,CLI1079,2025-11-28T13:34:56,WebApp,True,521
AC0010415,CLI0431,2025-10-26T16:08:45,App,True,664
AC0010416,CLI1072,2025-09-23T10:33:14,App,True,672
AC0010417,CLI1397,2025-09-14T20:08:09,App,True,164
AC0010418,CLI0454,2025-10-20T00:35:33,App,False,0
AC0010419,CLI0363,2025-12-16T23:30:44,WebApp,True,347
AC0010420,CLI0482,2026-01-04T15:52:18,App,False,0
AC0010421,CLI1346,2026-01-19T19:45:42,WebApp,True,331
AC0010422,CLI0295,2026-02-18T12:45:39,App,True,252
AC0010423,CLI0245,2025-11-02T07:19:02,App,True,837
AC0010424,CLI1062,2026-01-10T08:21:34,App,True,684
AC0010425,CLI0211,2026-02-18T13:36:58,WebApp,True,194
AC0010426,CLI1086,2026-01-22T08:18:17,App,True,824
AC0010427,CLI0409,2025-11-06T12:36:56,App,True,231
AC0010428,CLI1176,2026-03-01T16:03:35,WebApp,True,465
AC0010429,CLI1491,2025-12-20T00:21:02,App,True,324
AC0010430,CLI1218,2026-01-01T00:25:01,WebApp,True,784
AC0010431,CLI1179,2025-12-10T15:09:47,App,True,853
AC0010432,CLI1346,2026-02-21T17:36:41,App,True,255
AC0010433,CLI1017,2026-02-08T20:51:42,App,True,105
AC0010434,CLI0954,2025-10-04T10:14:35,App,True,58
AC0010435,CLI1097,2026-02-26T13:13:10,App,True,566
AC0010436,CLI0811,2026-02-07T02:29:55,App,True,728
AC0010437,CLI1282,2025-10-22T19:55:21,App,True,633
AC0010438,CLI0189,2025-11-07T22:41:52,WebApp,True,647
AC0010439,CLI0992,2025-11-14T13:50:18,WebApp,True,415
AC0010440,CLI0042,2025-11-23T13:11:40,WebApp,True,858
AC0010441,CLI0221,2025-10-22T12:32:11,App,True,608
AC0010442,CLI0757,2025-10-16T11:39:54,App,True,508
AC0010443,CLI0830,2026-01-07T09:06:38,App,True,22
AC0010444,CLI0527,2025-10-08T10:47:47,App,True,23
AC0010445,CLI0423,2025-09-22T23:53:14,App,True,157
AC0010446,CLI1271,2025-09-10T06:41:11,App,True,44
AC0010447,CLI1273,2025-12-08T15:15:22,App,True,562
AC0010448,CLI1157,2025-11-30T20:13:33,WebApp,False,0
AC0010449,CLI0548,2026-01-17T21:30:26,App,True,121
AC0010450,CLI0915,2025-12-21T04:36:18,App,True,70
AC0010451,CLI1167,2026-02-10T07:52:09,WebApp,False,0
AC0010452,CLI0018,2025-11-08T14:10:22,App,True,217
AC0010453,CLI0160,2026-02-08T02:18:47,App,True,544
AC0010454,CLI0503,2025-10-06T13:40:32,App,True,889
AC0010455,CLI0458,2025-11-12T05:06:50,App,True,421
AC0010456,CLI1025,2025-10-23T16:59:26,WebApp,True,831
AC0010457,CLI0602,2026-02-14T04:45:38,App,True,468
AC0010458,CLI0230,2026-02-09T10:13:30,App,True,752
AC0010459,CLI0510,2025-12-10T13:33:52,App,False,0
AC0010460,CLI0067,2026-02-16T20:34:45,WebApp,True,792
AC0010461,CLI0721,2025-12-10T17:24:57,App,True,677
AC0010462,CLI1406,2026-01-17T13:38:09,WebApp,True,560
AC0010463,CLI1199,2025-10-24T11:20:17,App,True,380
AC0010464,CLI0495,2026-01-14T12:04:58,App,True,168
AC0010465,CLI0195,2025-10-21T16:31:35,App,True,72
AC0010466,CLI0022,2025-12-24T16:58:53,App,True,785
AC0010467,CLI1358,2025-12-01T03:09:58,WebApp,True,534
AC0010468,CLI1188,2026-02-14T06:05:49,App,True,534
AC0010469,CLI1356,2025-11-24T23:37:32,App,True,733
AC0010470,CLI0602,2026-01-27T22:20:02,App,True,392
AC0010471,CLI0077,2026-01-08T06:34:15,App,True,838
AC0010472,CLI0773,2026-01-03T10:40:48,App,True,459
AC0010473,CLI1110,2025-11-09T11:43:19,App,True,281
AC0010474,CLI0863,2025-12-02T20:10:05,WebApp,True,257
AC0010475,CLI1034,2025-09-04T17:38:08,App,True,545
AC0010476,CLI0178,2026-01-25T13:47:44,App,True,407
AC0010477,CLI1330,2025-12-16T21:41:07,WebApp,True,886
AC0010478,CLI0487,2025-10-06T11:49:43,App,True,141
AC0010479,CLI0111,2025-11-02T23:36:36,App,True,302
AC0010480,CLI0051,2025-11-12T02:19:00,App,True,126
AC0010481,CLI0852,2025-12-12T17:26:15,WebApp,True,763
AC0010482,CLI0572,2026-01-31T02:02:39,App,True,784
AC0010483,CLI0012,2025-10-11T10:43:17,App,False,0
AC0010484,CLI0605,2025-12-20T23:55:16,App,True,582
AC0010485,CLI0956,2025-10-14T00:50:58,WebApp,True,83
AC0010486,CLI1085,2025-09-03T02:58:35,App,True,394
AC0010487,CLI1482,2025-12-24T14:52:24,WebApp,True,205
AC0010488,CLI0664,2026-01-13T17:04:17,App,True,133
