transacao_id,clienteOrigemId,clienteDestinoId,valor,data,tipo
TX0006238,CLI1425,CLI1322,2983.72,2025-12-12,Pix
TX0006239,CLI1125,CLI1055,12872.99,2026-01-16,Pix
TX0006240,CLI0572,CLI1314,255.21,2025-12-30,Pix
TX0006241,CLI0388,CLI0136,1243.24,2025-12-09,Pix
TX0006242,CLI0050,CLI1169,2887.82,2025-11-09,Pix
TX0006243,CLI0845,CLI0113,999.49,2025-11-28,Pix
TX0006244,CLI1021,CLI1388,506.46,2025-10-04,Pix
TX0006245,CLI1009,CLI0561,408.17,2026-02-12,Pix
TX0006246,CLI1046,CLI1051,2706.87,2025-10-17,Pix
TX0006247,CLI0855,CLI0243,2289.19,2026-02-20,Pix
TX0006248,CLI1099,CLI0998,12895.49,2025-12-13,Pix
TX0006249,CLI1296,CLI1141,2917.53,2025-12-23,Pix
TX0006250,CLI1047,CLI0231,802.0,2025-10-28,Pix
TX0006251,CLI1251,CLI1091,1729.45,2025-10-31,Pix
TX0006252,CLI0544,CLI0171,2945.85,2025-11-21,Pix
TX0006253,CLI0472,CLI1226,2827.25,2026-01-08,Pix
TX0006254,CLI0406,CLI0979,2073.66,2025-09-05,Pix
TX0006255,CLI0116,CLI1133,6477.17,2026-01-15,Pix
TX0006256,CLI1123,CLI0351,1680.41,2025-12-11,Pix
TX0006257,CLI0085,CLI1313,13810.7,2025-11-01,Pix
TX0006258,CLI0966,CLI0142,2554.32,2025-10-01,Pix
TX0006259,CLI1406,CLI0352,536.17,2025-09-20,Pix
TX0006260,CLI0703,CLI0276,228.18,2025-09-08,Pix
TX0006261,CLI0236,CLI1176,2792.44,2025-10-10,Pix
TX0006262,CLI0654,CLI1254,2800.12,2025-12-28,Pix
TX0006263,CLI1428,CLI1055,11365.2,2026-01-04,Pix
TX0006264,CLI0767,CLI0859,745.48,2025-10-10,Pix
TX0006265,CLI0938,CLI0455,2000.0,2025-09-15,Pix
TX0006266,CLI0980,CLI0025,471.35,2025-10-24,Pix
TX0006267,CLI0688,CLI0279,5857.8,2025-10-02,Pix
TX0006268,CLI0921,CLI0793,2051.03,2025-10-07,Pix
TX0006269,CLI0476,CLI0793,8023.44,2025-11-18,Pix
TX0006270,CLI0698,CLI0831,145.61,2025-12-13,Pix
TX0006271,CLI0080,CLI1214,2057.97,2026-01-08,Pix
TX0006272,CLI1453,CLI0514,1367.92,2025-12-22,Pix
TX0006273,CLI0417,CLI1304,2593.78,2025-10-15,Pix
TX0006274,CLI0327,CLI0360,1398.86,2026-01-29,Pix
TX0006275,CLI1263,CLI1191,79.86,2025-11-09,Pix
TX0006276,CLI0660,CLI0096,2022.16,2026-01-22,Pix
TX0006277,CLI0400,CLI0279,13809.76,2025-12-21,Pix
TX0006278,CLI1016,CLI1274,410.27,2026-01-21,Pix
TX0006279,CLI0904,CLI0279,9848.69,2025-10-13,Pix
TX0006280,CLI1498,CLI0679,653.37,2026-01-14,Pix
TX0006281,CLI1392,CLI0998,5409.33,2025-10-29,Pix
TX0006282,CLI0391,CLI0108,239.2,2025-10-19,Pix
TX0006283,CLI0376,CLI0548,2263.92,2025-09-11,Pix
TX0006284,CLI1405,CLI1099,1042.36,2025-11-15,Pix
TX0006285,CLI0832,CLI0279,1627.3,2025-11-25,Pix
TX0006286,CLI0406,CLI0466,366.25,2025-11-08,Pix
TX0006287,CLI0006,CLI1091,2669.66,2025-10-17,Pix
TX0006288,CLI0061,CLI1248,162.74,2026-02-10,Pix
TX0006289,CLI0944,CLI0624,1021.34,2025-11-01,Pix
TX0006290,CLI0307,CLI1145,2230.03,2025-11-10,Pix
TX0006291,CLI0521,CLI1133,4649.93,2025-12-08,Pix
TX0006292,CLI1198,CLI0148,1259.27,2025-12-05,Pix
TX0006293,CLI1255,CLI0793,14203.94,2026-02-21,Pix
TX0006294,CLI0565,CLI1225,2011.97,2025-10-27,Pix
TX0006295,CLI1176,CLI0394,2921.12,2026-02-11,Pix
TX0006296,CLI0275,CLI0614,1009.46,2025-09-05,Pix
TX0006297,CLI0662,CLI0303,851.51,2026-02-16,Pix
TX0006298,CLI1048,CLI0726,511.57,2026-02-23,Pix
TX0006299,CLI0895,CLI1063,1950.49,2026-01-10,Pix
TX0006300,CLI1131,CLI0026,1940.29,2025-12-07,Pix
TX0006301,CLI1249,CLI0510,374.58,2026-02-26,Pix
TX0006302,CLI1156,CLI0974,2109.03,2025-10-30,Pix
TX0006303,CLI1412,CLI1360,2442.67,2025-11-27,Pix
TX0006304,CLI0337,CLI0086,87.23,2025-10-15,Pix
TX0006305,CLI1455,CLI0018,2124.12,2025-12-22,Pix
TX0006306,CLI1083,CLI1146,2959.99,2025-12-18,Pix
TX0006307,CLI0715,CLI0211,484.08,2025-09-02,Pix
TX0006308,CLI0320,CLI1003,100.64,2025-10-12,Pix
TX0006309,CLI0518,CLI1298,76.59,2026-02-23,Pix
TX0006310,CLI0755,CLI1065,2567.38,2025-09-17,Pix
TX0006311,CLI0221,CLI0279,2009.57,2026-01-30,Pix
TX0006312,CLI0586,CLI0793,2976.63,2026-01-23,Pix
TX0006313,CLI0740,CLI1055,14328.27,2026-01-23,Pix
TX0006314,CLI0284,CLI0231,2322.1,2025-09-02,Pix
TX0006315,CLI0112,CLI1055,12887.77,2026-01-15,Pix
TX0006316,CLI1276,CLI0216,1012.73,2025-11-15,Pix
TX0006317,CLI0009,CLI1055,9337.14,2025-10-13,Pix
TX0006318,CLI0842,CLI0585,2928.8,2025-09-22,Pix
TX0006319,CLI0517,CLI0808,540.91,2025-11-13,Pix
TX0006320,CLI0989,CLI1219,1074.92,2026-02-22,Pix
TX0006321,CLI1289,CLI0755,2750.12,2026-01-10,Pix
TX0006322,CLI0526,CLI1170,1442.55,2026-01-28,Pix
TX0006323,CLI0892,CLI0279,5585.06,2025-10-16,Pix
TX0006324,CLI0557,CLI0106,1088.28,2026-02-18,Pix
TX0006325,CLI0222,CLI1133,11067.26,2025-10-30,Pix
TX0006326,CLI0458,CLI1428,1133.89,2026-01-15,Pix
TX0006327,CLI0516,CLI0676,946.43,2026-02-05,Pix
TX0006328,CLI0584,CLI0372,807.78,2025-10-10,Pix
TX0006329,CLI0027,CLI0804,1223.83,2025-11-20,Pix
TX0006330,CLI0882,CLI1228,780.12,2025-11-09,Pix
TX0006331,CLI1174,CLI0793,12806.23,2025-09-07,Pix
TX0006332,CLI1278,CLI0279,5440.75,2025-09-27,Pix
TX0006333,CLI1310,CLI0139,1310.16,2025-09-17,Pix
TX0006334,CLI0503,CLI1491,92.23,2025-12-21,Pix
TX0006335,CLI0749,CLI0093,774.53,2025-11-03,Pix
TX0006336,CLI0816,CLI1313,2975.47,2026-02-06,Pix
TX0006337,CLI0615,CLI0715,108.45,2026-03-01,Pix
TX0006338,CLI0913,CLI0760,811.0,2025-10-16,Pix
TX0006339,CLI1049,CLI0717,1507.09,2025-09-21,Pix
TX0006340,CLI0314,CLI1128,2279.29,2025-10-03,Pix
TX0006341,CLI0309,CLI0514,2861.39,2026-02-24,Pix
TX0006342,CLI1365,CLI1053,350.39,2025-09-23,Pix
TX0006343,CLI0113,CLI0906,2205.59,2025-11-02,Pix
TX0006344,CLI1366,CLI1179,42.83,2025-10-29,Pix
TX0006345,CLI0374,CLI1339,2152.56,2026-01-28,Pix
TX0006346,CLI0953,CLI1472,1046.9,2025-11-26,Pix
TX0006347,CLI0513,CLI0307,1663.27,2026-01-03,Pix
TX0006348,CLI0290,CLI0620,1950.43,2025-09-27,Pix
TX0006349,CLI0894,CLI0210,1280.02,2026-01-22,Pix
TX0006350,CLI0483,CLI0793,12414.97,2025-10-22,Pix
TX0006351,CLI1093,CLI0292,792.24,2026-02-11,Pix
TX0006352,CLI0814,CLI0243,1732.1,2025-12-29,Pix
TX0006353,CLI0928,CLI1375,1881.0,2026-02-28,Pix
TX0006354,CLI1022,CLI0655,1701.21,2025-10-10,Pix
TX0006355,CLI1498,CLI0626,810.05,2025-09-09,Pix
TX0006356,CLI0680,CLI0656,815.12,2026-02-10,Pix
TX0006357,CLI1077,CLI1406,433.3,2026-01-21,Pix
TX0006358,CLI0677,CLI0793,1632.85,2025-12-11,Pix
TX0006359,CLI1451,CLI0285,1296.39,2025-12-18,Pix
TX0006360,CLI1100,CLI0793,9035.99,2025-11-17,Pix
TX0006361,CLI1197,CLI0967,1264.97,2025-09-11,Pix
TX0006362,CLI0651,CLI1011,1809.76,2026-01-29,Pix
TX0006363,CLI0036,CLI1154,1165.33,2025-10-12,Pix
TX0006364,CLI0409,CLI1022,2820.19,2025-10-27,Pix
TX0006365,CLI0572,CLI1464,1862.01,2026-01-21,Pix
TX0006366,CLI1246,CLI1067,2409.55,2025-10-11,Pix
TX0006367,CLI1178,CLI1139,1542.63,2025-11-19,Pix
TX0006368,CLI0376,CLI0817,2079.02,2025-12-02,Pix
TX0006369,CLI0681,CLI0279,5843.98,2026-01-22,Pix
TX0006370,CLI1490,CLI1133,11003.0,2025-11-24,Pix
TX0006371,CLI1174,CLI0687,2411.19,2025-09-18,Pix
TX0006372,CLI1094,CLI0399,235.34,2025-12-02,Pix
TX0006373,CLI0122,CLI0138,918.44,2026-01-09,Pix
TX0006374,CLI1300,CLI0991,2931.4,2025-09-21,Pix
TX0006375,CLI0745,CLI0481,2313.33,2025-09-18,Pix
TX0006376,CLI0462,CLI0380,2790.42,2026-02-10,Pix
TX0006377,CLI1429,CLI0161,2713.94,2025-12-25,Pix
TX0006378,CLI0301,CLI0506,326.94,2025-12-04,Pix
TX0006379,CLI0851,CLI0877,1956.02,2025-11-18,Pix
TX0006380,CLI0129,CLI1055,10383.97,2025-12-11,Pix
TX0006381,CLI1085,CLI0793,9195.93,2025-11-08,Pix
TX0006382,CLI1234,CLI1423,321.93,2025-12-19,Pix
TX0006383,CLI1354,CLI0793,12508.09,2026-01-04,Pix
TX0006384,CLI0364,CLI0691,2720.86,2025-12-01,Pix
TX0006385,CLI1366,CLI1118,2814.41,2025-12-14,Pix
TX0006386,CLI0704,CLI0279,14326.67,2025-11-25,Pix
TX0006387,CLI0286,CLI1055,6376.11,2025-09-30,Pix
TX0006388,CLI0122,CLI0279,11641.21,2026-01-17,Pix
TX0006389,CLI0541,CLI0399,59.53,2026-02-24,Pix
TX0006390,CLI0732,CLI1313,7958.82,2025-09-17,Pix
TX0006391,CLI0747,CLI0950,1618.49,2025-09-17,Pix
TX0006392,CLI0453,CLI0947,327.0,2025-09-30,Pix
TX0006393,CLI0012,CLI1055,5670.41,2025-10-06,Pix
TX0006394,CLI0485,CLI1421,1376.09,2025-09-13,Pix
TX0006395,CLI1460,CLI0998,12556.22,2025-12-21,Pix
TX0006396,CLI1248,CLI0019,1310.77,2025-10-10,Pix
TX0006397,CLI0670,CLI0969,1863.97,2026-01-22,Pix
TX0006398,CLI0192,CLI1313,9385.06,2026-02-20,Pix
TX0006399,CLI0233,CLI0126,1191.98,2026-02-11,Pix
TX0006400,CLI1138,CLI0664,1954.2,2026-01-31,Pix
TX0006401,CLI1082,CLI0221,1001.14,2025-11-09,Pix
TX0006402,CLI0461,CLI0279,5733.78,2025-09-17,Pix
TX0006403,CLI0412,CLI0209,1138.54,2026-02-12,Pix
TX0006404,CLI0746,CLI1133,13528.37,2026-02-23,Pix
TX0006405,CLI0547,CLI0803,780.07,2025-10-28,Pix
TX0006406,CLI0358,CLI0782,504.96,2025-09-05,Pix
TX0006407,CLI0097,CLI0510,34.09,2025-11-19,Pix
TX0006408,CLI0170,CLI1331,523.94,2025-09-13,Pix
TX0006409,CLI1095,CLI0326,620.25,2025-09-02,Pix
TX0006410,CLI0764,CLI1269,1145.54,2026-01-16,Pix
TX0006411,CLI0716,CLI1051,2062.25,2026-01-20,Pix
TX0006412,CLI0636,CLI0472,214.08,2025-11-15,Pix
TX0006413,CLI1061,CLI0406,2071.7,2025-12-16,Pix
TX0006414,CLI1030,CLI1111,777.58,2025-11-08,Pix
TX0006415,CLI0265,CLI1349,2329.42,2025-10-10,Pix
TX0006416,CLI0949,CLI1055,12192.55,2026-01-03,Pix
TX0006417,CLI0214,CLI0784,456.19,2025-10-08,Pix
TX0006418,CLI1068,CLI1024,1634.62,2026-01-29,Pix
TX0006419,CLI0874,CLI0846,2205.33,2025-10-22,Pix
TX0006420,CLI0889,CLI0793,11690.26,2025-10-26,Pix
TX0006421,CLI1196,CLI0045,491.1,2025-10-01,Pix
TX0006422,CLI1341,CLI0280,1065.04,2025-11-20,Pix
TX0006423,CLI1220,CLI1039,754.45,2026-01-29,Pix
TX0006424,CLI0246,CLI0209,343.86,2025-10-01,Pix
TX0006425,CLI0471,CLI1055,8153.32,2025-09-05,Pix
TX0006426,CLI1175,CLI0176,571.74,2025-11-07,Pix
TX0006427,CLI0021,CLI0312,2112.82,2025-10-22,Pix
TX0006428,CLI1049,CLI1433,439.25,2025-12-17,Pix
TX0006429,CLI0193,CLI0369,2096.77,2026-02-01,Pix
TX0006430,CLI1287,CLI0793,3715.66,2025-10-19,Pix
TX0006431,CLI0217,CLI1055,14903.11,2025-11-23,Pix
TX0006432,CLI1047,CLI0628,20.43,2025-10-21,Pix
TX0006433,CLI0431,CLI0773,2152.7,2026-02-12,Pix
TX0006434,CLI0410,CLI0855,1724.98,2025-11-12,Pix
TX0006435,CLI0781,CLI0441,97.54,2025-12-15,Pix
TX0006436,CLI1387,CLI0813,2065.77,2025-10-22,Pix
TX0006437,CLI0529,CLI0793,11279.28,2026-02-04,Pix
TX0006438,CLI0695,CLI1055,10598.34,2025-11-22,Pix
TX0006439,CLI1189,CLI0851,2419.07,2025-12-26,Pix
TX0006440,CLI0110,CLI0166,714.29,2025-10-18,Pix
TX0006441,CLI1241,CLI0474,591.09,2025-11-11,Pix
TX0006442,CLI1000,CLI0554,717.5,2025-09-07,Pix
TX0006443,CLI0173,CLI0974,284.0,2025-10-16,Pix
TX0006444,CLI1429,CLI1490,2416.62,2025-11-29,Pix
TX0006445,CLI0975,CLI1133,9646.15,2025-12-02,Pix
TX0006446,CLI0573,CLI0201,882.8,2025-09-30,Pix
TX0006447,CLI0013,CLI0242,1936.93,2025-09-24,Pix
TX0006448,CLI0474,CLI1055,4947.55,2025-11-22,Pix
TX0006449,CLI0834,CLI0844,1930.72,2026-02-01,Pix
TX0006450,CLI1254,CLI0355,2678.95,2025-10-06,Pix
TX0006451,CLI0874,CLI1093,1263.66,2025-12-05,Pix
TX0006452,CLI1336,CLI1133,7816.26,2025-10-08,Pix
TX0006453,CLI0607,CLI1370,1809.57,2025-12-01,Pix
TX0006454,CLI1222,CLI1232,48.31,2026-01-11,Pix
TX0006455,CLI0464,CLI1061,630.82,2025-09-05,Pix
TX0006456,CLI0674,CLI0545,939.63,2026-02-01,Pix
TX0006457,CLI0605,CLI0118,2746.38,2025-11-13,Pix
TX0006458,CLI1384,CLI1029,2511.22,2026-02-25,Pix
TX0006459,CLI1224,CLI1055,12962.75,2026-01-01,Pix
TX0006460,CLI1422,CLI1323,1225.53,2025-09-21,Pix
TX0006461,CLI1124,CLI0960,1545.15,2026-01-12,Pix
TX0006462,CLI0604,CLI0001,2680.16,2025-09-19,Pix
TX0006463,CLI0563,CLI0301,1225.43,2026-02-08,Pix
TX0006464,CLI0724,CLI0181,2834.53,2026-02-04,Pix
TX0006465,CLI0664,CLI0998,3793.42,2025-11-18,Pix
TX0006466,CLI0606,CLI0054,1120.25,2025-09-07,Pix
TX0006467,CLI0383,CLI0077,1274.61,2025-11-27,Pix
TX0006468,CLI1460,CLI0210,2377.4,2026-01-23,Pix
TX0006469,CLI0073,CLI1473,634.22,2026-02-19,Pix
TX0006470,CLI0531,CLI1038,74.64,2026-01-23,Pix
TX0006471,CLI0013,CLI0153,601.04,2025-12-22,Pix
TX0006472,CLI1009,CLI0632,2456.19,2025-11-16,Pix
TX0006473,CLI1394,CLI1467,2356.74,2025-10-05,Pix
TX0006474,CLI1273,CLI1133,6042.72,2026-02-26,Pix
TX0006475,CLI0219,CLI1100,556.99,2025-09-27,Pix
TX0006476,CLI0667,CLI1205,1676.42,2025-11-16,Pix
TX0006477,CLI0495,CLI0809,1757.18,2025-10-15,Pix
TX0006478,CLI0480,CLI0321,1078.52,2026-01-23,Pix
TX0006479,CLI0285,CLI0610,2288.5,2026-02-12,Pix
TX0006480,CLI0749,CLI0987,2061.2,2025-10-01,Pix
TX0006481,CLI0096,CLI0877,2443.32,2026-02-12,Pix
TX0006482,CLI0869,CLI1205,2090.03,2025-12-04,Pix
TX0006483,CLI0816,CLI0721,689.24,2025-11-08,Pix
TX0006484,CLI0754,CLI0456,2312.19,2025-09-24,Pix
TX0006485,CLI0212,CLI1251,1412.27,2025-09-16,Pix
TX0006486,CLI0849,CLI1323,2533.36,2025-12-03,Pix
TX0006487,CLI0744,CLI0103,1446.65,2025-09-02,Pix
TX0006488,CLI0225,CLI1280,1341.65,2025-11-14,Pix
TX0006489,CLI0545,CLI1133,4733.65,2026-01-04,Pix
TX0006490,CLI1108,CLI0236,2335.04,2026-01-28,Pix
TX0006491,CLI0222,CLI1055,4202.13,2025-10-25,Pix
TX0006492,CLI0010,CLI1068,1260.84,2026-01-11,Pix
TX0006493,CLI0118,CLI1369,1753.03,2026-02-24,Pix
TX0006494,CLI1051,CLI0135,2603.01,2026-02-25,Pix
TX0006495,CLI0547,CLI0499,2597.67,2025-12-07,Pix
TX0006496,CLI0064,CLI1464,1176.47,2026-01-29,Pix
TX0006497,CLI1333,CLI1055,9257.84,2025-09-12,Pix
TX0006498,CLI0262,CLI1027,2103.44,2026-01-02,Pix
TX0006499,CLI1235,CLI0329,2306.66,2026-01-12,Pix
TX0006500,CLI0713,CLI1282,1075.12,2025-11-10,Pix
TX0006501,CLI1022,CLI0132,1846.92,2026-02-26,Pix
TX0006502,CLI0966,CLI1078,1186.59,2025-12-26,Pix
TX0006503,CLI0661,CLI0181,1372.3,2026-01-04,Pix
TX0006504,CLI1029,CLI0750,2325.21,2025-09-06,Pix
TX0006505,CLI0052,CLI1494,2806.92,2025-12-12,Pix
TX0006506,CLI0573,CLI0876,1652.63,2025-11-16,Pix
TX0006507,CLI0733,CLI1018,2802.25,2026-01-26,Pix
TX0006508,CLI0458,CLI0279,2278.05,2026-02-10,Pix
TX0006509,CLI1285,CLI0279,8696.71,2026-01-27,Pix
TX0006510,CLI0661,CLI1109,1390.52,2025-09-20,Pix
TX0006511,CLI0889,CLI0186,761.12,2025-10-19,Pix
TX0006512,CLI0374,CLI0998,2243.0,2025-11-24,Pix
TX0006513,CLI1195,CLI0602,1176.86,2026-01-30,Pix
TX0006514,CLI0137,CLI0531,2852.31,2026-01-01,Pix
TX0006515,CLI0376,CLI0936,2012.63,2025-10-22,Pix
TX0006516,CLI0297,CLI1191,428.93,2026-02-01,Pix
TX0006517,CLI0829,CLI0190,689.65,2025-11-04,Pix
TX0006518,CLI0292,CLI0264,1775.01,2025-12-01,Pix
TX0006519,CLI0859,CLI0571,1899.72,2026-02-10,Pix
TX0006520,CLI1342,CLI0716,2242.39,2025-11-25,Pix
TX0006521,CLI0370,CLI0635,415.29,2025-09-29,Pix
TX0006522,CLI0028,CLI1483,734.07,2025-09-23,Pix
TX0006523,CLI0121,CLI0859,2247.24,2025-11-30,Pix
TX0006524,CLI1387,CLI1055,13400.69,2026-02-08,Pix
TX0006525,CLI1196,CLI0406,1201.81,2025-11-07,Pix
TX0006526,CLI0775,CLI1055,8803.46,2025-09-25,Pix
TX0006527,CLI1003,CLI0999,2730.25,2026-01-22,Pix
TX0006528,CLI0605,CLI0435,571.97,2025-10-12,Pix
TX0006529,CLI0383,CLI0793,4539.6,2026-01-18,Pix
TX0006530,CLI0809,CLI1260,810.16,2025-10-05,Pix
TX0006531,CLI0519,CLI0681,1122.25,2025-11-23,Pix
TX0006532,CLI0756,CLI0216,1771.58,2025-10-21,Pix
TX0006533,CLI0563,CLI0291,653.29,2026-03-01,Pix
TX0006534,CLI1047,CLI0793,11853.97,2025-12-29,Pix
TX0006535,CLI0536,CLI0998,1735.98,2026-01-03,Pix
TX0006536,CLI0863,CLI0257,839.49,2025-09-14,Pix
TX0006537,CLI0162,CLI0156,1008.23,2026-01-18,Pix
TX0006538,CLI0115,CLI1491,1951.02,2025-09-17,Pix
TX0006539,CLI0295,CLI0318,1459.58,2026-02-01,Pix
TX0006540,CLI0918,CLI1302,1713.35,2026-01-26,Pix
TX0006541,CLI1405,CLI0570,2578.06,2026-02-10,Pix
TX0006542,CLI0523,CLI0793,11129.22,2026-02-07,Pix
TX0006543,CLI1060,CLI1184,2559.66,2025-12-09,Pix
TX0006544,CLI0796,CLI1181,696.63,2026-03-01,Pix
TX0006545,CLI0476,CLI0782,1357.77,2025-09-16,Pix
TX0006546,CLI1407,CLI0851,1112.79,2025-09-11,Pix
TX0006547,CLI1438,CLI1133,13215.1,2025-10-17,Pix
TX0006548,CLI1318,CLI1443,2731.8,2026-01-05,Pix
TX0006549,CLI0305,CLI1313,9471.48,2025-10-21,Pix
TX0006550,CLI0763,CLI0769,648.08,2025-10-02,Pix
TX0006551,CLI1067,CLI0122,1448.97,2026-02-25,Pix
TX0006552,CLI0138,CLI0807,1434.55,2026-02-04,Pix
TX0006553,CLI0370,CLI0859,2184.25,2026-02-05,Pix
TX0006554,CLI0526,CLI1055,6335.74,2025-09-13,Pix
TX0006555,CLI0600,CLI1086,935.02,2026-02-27,Pix
TX0006556,CLI0648,CLI0583,1483.6,2025-12-30,Pix
TX0006557,CLI0929,CLI0711,2560.15,2025-12-20,Pix
TX0006558,CLI1461,CLI1282,2438.05,2025-11-18,Pix
TX0006559,CLI0376,CLI1473,382.08,2025-09-11,Pix
TX0006560,CLI1478,CLI1055,1881.37,2025-10-17,Pix
TX0006561,CLI1205,CLI0622,614.93,2026-01-27,Pix
TX0006562,CLI0826,CLI0299,2306.13,2025-12-24,Pix
TX0006563,CLI1203,CLI0117,218.79,2025-12-03,Pix
TX0006564,CLI0536,CLI0340,184.09,2025-12-09,Pix
TX0006565,CLI1325,CLI0351,1373.61,2025-09-22,Pix
TX0006566,CLI0816,CLI0860,1894.8,2025-09-06,Pix
TX0006567,CLI0997,CLI0073,1967.22,2026-01-26,Pix
TX0006568,CLI0107,CLI0938,27.68,2025-11-01,Pix
TX0006569,CLI0980,CLI1068,1589.7,2026-01-14,Pix
TX0006570,CLI1387,CLI1055,12280.0,2025-11-01,Pix
TX0006571,CLI0489,CLI0407,1595.61,2026-01-09,Pix
TX0006572,CLI1026,CLI1409,1855.17,2026-02-07,Pix
TX0006573,CLI1356,CLI1405,2904.25,2025-12-24,Pix
TX0006574,CLI1040,CLI1313,14584.47,2026-01-22,Pix
TX0006575,CLI0906,CLI0218,1076.88,2025-09-26,Pix
TX0006576,CLI1121,CLI1055,11970.41,2025-10-15,Pix
TX0006577,CLI1490,CLI0201,2924.94,2025-09-08,Pix
TX0006578,CLI1157,CLI1133,12904.12,2026-01-28,Pix
TX0006579,CLI1375,CLI0927,2506.24,2025-11-09,Pix
TX0006580,CLI0662,CLI0426,885.93,2026-02-26,Pix
TX0006581,CLI0397,CLI0836,629.64,2026-01-11,Pix
TX0006582,CLI0649,CLI1035,2267.25,2025-10-17,Pix
TX0006583,CLI0910,CLI1250,1335.04,2025-10-01,Pix
TX0006584,CLI0950,CLI0998,5842.3,2026-02-25,Pix
TX0006585,CLI0643,CLI0160,360.29,2026-01-16,Pix
TX0006586,CLI1428,CLI1055,2717.85,2025-12-22,Pix
TX0006587,CLI0898,CLI0019,2176.45,2026-01-19,Pix
TX0006588,CLI0593,CLI1342,2893.85,2026-02-03,Pix
TX0006589,CLI1325,CLI1467,366.14,2026-01-10,Pix
TX0006590,CLI1405,CLI0998,2830.25,2025-11-01,Pix
TX0006591,CLI0424,CLI0608,2917.68,2025-09-29,Pix
TX0006592,CLI0660,CLI0185,1026.98,2026-02-10,Pix
TX0006593,CLI1285,CLI1406,2748.03,2025-10-23,Pix
TX0006594,CLI1253,CLI1313,9770.61,2025-12-19,Pix
TX0006595,CLI0741,CLI0113,196.06,2025-12-28,Pix
TX0006596,CLI0895,CLI1313,4248.6,2026-02-07,Pix
TX0006597,CLI0293,CLI0276,2194.83,2025-12-25,Pix
TX0006598,CLI0737,CLI1133,1266.89,2026-01-12,Pix
TX0006599,CLI1085,CLI0408,192.63,2025-12-24,Pix
TX0006600,CLI0915,CLI0362,1225.91,2026-02-05,Pix
TX0006601,CLI1477,CLI1276,449.98,2026-01-02,Pix
TX0006602,CLI0143,CLI0761,748.88,2026-02-02,Pix
TX0006603,CLI1315,CLI1324,1213.28,2025-12-17,Pix
TX0006604,CLI0205,CLI0813,2425.3,2026-02-25,Pix
TX0006605,CLI1480,CLI0998,9650.77,2026-01-23,Pix
TX0006606,CLI1219,CLI0039,931.12,2025-12-26,Pix
TX0006607,CLI0753,CLI0766,1674.32,2026-02-21,Pix
TX0006608,CLI0118,CLI0449,139.66,2025-10-29,Pix
TX0006609,CLI1136,CLI0056,2870.19,2025-12-24,Pix
TX0006610,CLI1022,CLI0081,115.79,2026-01-12,Pix
TX0006611,CLI1497,CLI0672,195.27,2026-01-22,Pix
TX0006612,CLI0470,CLI0575,2040.31,2025-09-22,Pix
TX0006613,CLI1077,CLI0998,8467.73,2026-02-07,Pix
TX0006614,CLI1016,CLI0397,2335.83,2025-12-30,Pix
TX0006615,CLI0199,CLI0919,2504.48,2025-10-10,Pix
TX0006616,CLI0014,CLI0163,188.66,2026-02-21,Pix
TX0006617,CLI0820,CLI0793,9912.74,2025-12-01,Pix
TX0006618,CLI0990,CLI1184,1402.12,2026-02-18,Pix
TX0006619,CLI0246,CLI0793,2972.18,2025-09-04,Pix
TX0006620,CLI1374,CLI0458,82.22,2026-01-19,Pix
TX0006621,CLI0195,CLI1133,14576.09,2026-01-08,Pix
TX0006622,CLI1285,CLI0793,11799.5,2025-09-07,Pix
TX0006623,CLI0553,CLI0998,11828.15,2025-11-25,Pix
TX0006624,CLI0116,CLI0937,2892.76,2025-10-16,Pix
TX0006625,CLI0067,CLI1240,964.93,2025-11-20,Pix
TX0006626,CLI0412,CLI0794,350.45,2025-10-13,Pix
TX0006627,CLI0531,CLI0390,2708.9,2026-01-23,Pix
TX0006628,CLI1191,CLI1116,1976.23,2025-11-15,Pix
TX0006629,CLI0263,CLI1055,13249.56,2025-10-08,Pix
TX0006630,CLI0458,CLI0015,2574.84,2026-01-10,Pix
TX0006631,CLI1477,CLI0780,2865.69,2025-10-15,Pix
TX0006632,CLI0406,CLI0434,1163.89,2025-11-01,Pix
TX0006633,CLI1033,CLI0840,2152.31,2025-11-04,Pix
TX0006634,CLI0235,CLI0696,2401.19,2025-10-08,Pix
TX0006635,CLI0147,CLI1359,2186.21,2025-11-28,Pix
TX0006636,CLI0509,CLI0652,2349.84,2025-10-17,Pix
TX0006637,CLI0616,CLI0802,1549.7,2025-12-25,Pix
TX0006638,CLI0948,CLI1287,169.01,2026-01-17,Pix
TX0006639,CLI0360,CLI0279,12681.08,2025-11-30,Pix
TX0006640,CLI0325,CLI0984,2356.82,2026-01-28,Pix
TX0006641,CLI1020,CLI1287,1799.55,2025-10-09,Pix
TX0006642,CLI0057,CLI1313,5619.35,2025-11-02,Pix
TX0006643,CLI0241,CLI0354,2981.45,2025-10-17,Pix
TX0006644,CLI0290,CLI0364,1323.96,2025-12-13,Pix
TX0006645,CLI0206,CLI0476,345.09,2025-12-13,Pix
TX0006646,CLI0200,CLI1318,1652.44,2025-09-17,Pix
TX0006647,CLI0368,CLI0998,8552.63,2025-09-21,Pix
TX0006648,CLI0817,CLI0157,2417.69,2025-12-20,Pix
TX0006649,CLI1434,CLI1133,9994.43,2025-09-18,Pix
TX0006650,CLI0022,CLI0793,11709.35,2025-12-01,Pix
